Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
LZTS3	0	0	0	0	1	0	0	0	0	1	1	1
MACROD2	0	0	0	0	1	0	0	0	0	1	1	1
MACROH2A1	0	0	0	0	1	0	0	0	0	1	1	1
MAD2L2	0	0	0	0	1	0	0	0	0	1	1	1
MAG	0	0	0	0	1	0	0	0	0	1	1	1
MAGEA9	0	0	0	0	1	0	0	0	0	1	1	1
MAGEL2	0	0	0	0	1	0	0	0	0	1	1	1
MAGI3	0	0	0	0	0	0	0	1	0	1	1	1
MAL2	0	1	0	0	0	0	0	0	0	1	1	1
MAMSTR	0	0	0	0	1	0	0	0	0	1	1	1
MAN2B2	0	0	0	0	1	0	0	0	0	1	1	1
MANBA	0	0	0	0	1	0	0	0	0	1	1	1
MAOA	0	0	0	0	1	0	0	0	0	1	1	1
MAP2	0	0	0	0	1	0	0	0	0	1	1	1
MAP2K4	0	0	0	0	1	0	0	0	0	1	1	1
MAP3K11	0	0	0	0	1	0	0	0	0	1	1	1
MAP3K2	0	0	0	0	1	0	0	0	0	1	1	1
MAP4	0	0	0	0	1	0	0	0	0	1	1	1
MAP4K1	0	0	0	0	1	0	0	0	0	1	1	1
MAP4K4	0	0	0	0	1	0	0	0	0	1	1	1
MAP7	0	0	0	0	1	0	0	0	0	1	1	1
MAPK13	0	0	0	0	1	0	0	0	0	1	1	1
MAPKAPK2	0	0	0	0	1	0	0	0	0	1	1	1
MARCHF1	0	0	0	0	1	0	0	0	0	1	1	1
MARCHF3	0	0	0	0	1	0	0	0	0	1	1	1
MARCHF7	0	0	0	0	1	0	0	0	0	1	1	1
MARCHF9	0	0	0	0	1	0	0	0	0	1	1	1
MARF1	0	0	0	0	1	0	0	0	0	1	1	1
MARK4	0	0	0	0	1	0	0	0	0	1	1	1
MASP2	0	0	0	0	1	0	0	0	0	1	1	1
MAST1	0	0	0	0	1	0	0	0	0	1	1	1
MAST2	0	0	0	0	1	0	0	0	0	1	1	1
MAST3	0	0	0	0	1	0	0	0	0	1	1	1
MAST4	0	0	0	0	1	0	0	0	0	1	1	1
MASTL	0	0	0	0	1	0	0	0	0	1	1	1
MAT1A	0	0	0	0	1	0	0	0	0	1	1	1
MATN1	0	0	0	0	1	0	0	0	0	1	1	1
MATN3	0	0	0	0	1	0	0	0	0	1	1	1
MATN4	0	0	0	0	1	0	0	0	0	1	1	1
MBD1	0	0	0	0	1	0	0	0	0	1	1	1
MBD2	1	0	0	0	0	0	0	0	0	1	1	1
MBD5	0	0	0	0	1	0	0	0	0	1	1	1
MBTPS2	0	0	0	0	1	0	0	0	0	1	1	1
MCC	0	0	0	1	0	0	0	0	0	1	1	1
MCCC1	0	0	0	0	1	0	0	0	0	1	1	1
MCCD1	0	0	0	0	1	0	0	0	0	1	1	1
MCEE	0	0	0	0	1	0	0	0	0	1	1	1
MCEMP1	0	0	0	0	1	0	0	0	0	1	1	1
MCF2	0	0	0	0	1	0	0	0	0	1	1	1
MCHR1	0	0	0	0	1	0	0	0	0	1	1	1
MCL1	0	0	0	0	1	0	0	0	0	1	1	1
MCM2	0	0	0	0	1	0	0	0	0	1	1	1
MCM5	0	0	0	0	1	0	0	0	0	1	1	1
MCTP1	0	0	0	0	1	0	0	0	0	1	1	1
MCTP2	0	0	0	0	1	0	0	0	0	1	1	1
MDFIC2	0	0	0	0	1	0	0	0	0	1	1	1
MDGA1	0	0	0	0	1	0	0	0	0	1	1	1
MED1	0	0	0	0	1	0	0	0	0	1	1	1
MED14	0	0	0	0	1	0	0	0	0	1	1	1
MED16	0	0	0	0	1	0	0	0	0	1	1	1
MED23	0	0	0	0	1	0	0	0	0	1	1	1
MED24	0	0	0	0	1	0	0	0	0	1	1	1
MED29	0	0	0	0	1	0	0	0	0	1	1	1
MEF2A	0	0	1	0	0	0	0	0	0	1	1	1
MEF2D	0	0	0	0	1	0	0	0	0	1	1	1
MELK	0	0	0	0	1	0	0	0	0	1	1	1
MEPCE	0	0	0	0	1	0	0	0	0	1	1	1
MESD	0	0	0	0	1	0	0	0	0	1	1	1
METTL21C	0	0	0	0	1	0	0	0	0	1	1	1
MEX3B	0	0	0	0	1	0	0	0	0	1	1	1
MEX3D	0	0	0	0	1	0	0	0	0	1	1	1
MFHAS1	0	0	0	0	1	0	0	0	0	1	1	1
MFSD1	0	0	0	0	1	0	0	0	0	1	1	1
MFSD11	0	0	0	0	1	0	0	0	0	1	1	1
MFSD2B	0	0	0	0	1	0	0	0	0	1	1	1
MFSD3	0	0	0	0	1	0	0	0	0	1	1	1
MGAM	0	0	0	0	1	0	0	0	0	1	1	1
MGLL	0	0	0	0	1	0	0	0	0	1	1	1
MICAL3	0	0	0	0	1	0	0	0	0	1	1	1
MID1	0	0	0	0	0	0	0	1	0	1	1	1
MID2	0	0	0	0	1	0	0	0	0	1	1	1
MIDEAS	0	0	0	0	1	0	0	0	0	1	1	1
MIEF2	0	0	0	0	1	0	0	0	0	1	1	1
MIER2	0	0	0	0	1	0	0	0	0	1	1	1
MINK1	0	0	0	0	1	0	0	0	0	1	1	1
MIPOL1	0	0	0	0	1	0	0	0	0	1	1	1
MKLN1	0	0	0	0	1	0	0	0	0	1	1	1
MLYCD	0	0	0	0	1	0	0	0	0	1	1	1
MMD	0	0	0	0	1	0	0	0	0	1	1	1
MMEL1	0	0	0	0	1	0	0	0	0	1	1	1
MMP13	0	0	0	0	1	0	0	0	0	1	1	1
MMP14	0	0	0	0	1	0	0	0	0	1	1	1
MMP20	0	0	0	0	1	0	0	0	0	1	1	1
MMP24	0	0	0	0	1	0	0	0	0	1	1	1
MMP24OS	0	0	0	1	0	0	0	0	0	1	1	1
MMRN2	0	0	0	0	1	0	0	0	0	1	1	1
MMS19	0	0	0	0	1	0	0	0	0	1	1	1
MNX1	0	0	0	1	0	0	0	0	0	1	1	1
MOB3C	0	0	0	0	1	0	0	0	0	1	1	1
MOCOS	0	0	0	0	1	0	0	0	0	1	1	1
MOCS1	0	0	0	0	1	0	0	0	0	1	1	1
MOCS2	0	0	0	0	0	1	0	0	0	1	1	1
MOGAT1	0	0	0	0	1	0	0	0	0	1	1	1
MOGS	0	0	0	0	1	0	0	0	0	1	1	1
MON1B	0	0	0	0	1	0	0	0	0	1	1	1
MPZ	0	0	0	0	1	0	0	0	0	1	1	1
MRGBP	0	0	0	0	1	0	0	0	0	1	1	1
MRGPRF	0	0	0	0	1	0	0	0	0	1	1	1
MROH6	0	0	0	0	1	0	0	0	0	1	1	1
MRPL1	0	0	0	0	1	0	0	0	0	1	1	1
MRPL12	0	0	0	0	1	0	0	0	0	1	1	1
MRPL14	0	0	0	0	1	0	0	0	0	1	1	1
MRPL16	0	0	0	0	1	0	0	0	0	1	1	1
MRPL40	0	0	0	0	1	0	0	0	0	1	1	1
MRPL44	0	0	0	0	1	0	0	0	0	1	1	1
MRPL46	0	0	0	0	1	0	0	0	0	1	1	1
MRPS10	0	0	0	0	1	0	0	0	0	1	1	1
MRPS31	0	0	0	0	1	0	0	0	0	1	1	1
MS4A5	0	0	0	0	1	0	0	0	0	1	1	1
MSGN1	0	0	0	0	1	0	0	0	0	1	1	1
MSH5	0	0	0	0	1	0	0	0	0	1	1	1
MSI2	0	0	0	0	1	0	0	0	0	1	1	1
MSS51	0	0	0	0	1	0	0	0	0	1	1	1
MTARC1	1	0	0	0	0	0	0	0	0	1	1	1
MTDH	0	0	0	0	1	0	0	0	0	1	1	1
MTERF4	0	0	0	0	1	0	0	0	0	1	1	1
MTHFD1	0	0	0	0	1	0	0	0	0	1	1	1
MTHFD1L	0	0	0	0	1	0	0	0	0	1	1	1
MTHFR	0	0	0	0	1	0	0	0	0	1	1	1
MTMR10	0	0	0	0	1	0	0	0	0	1	1	1
MTMR12	0	0	0	0	1	0	0	0	0	1	1	1
MTMR14	0	0	0	0	1	0	0	0	0	1	1	1
MTMR2	0	0	0	0	1	0	0	0	0	1	1	1
MTO1	0	0	0	0	0	1	0	0	0	1	1	1
MTPAP	0	0	0	0	1	0	0	0	0	1	1	1
MTRES1	0	0	0	0	1	0	0	0	0	1	1	1
MUC1	0	0	0	0	1	0	0	0	0	1	1	1
MUC15	0	0	0	0	1	0	0	0	0	1	1	1
MVP	0	0	0	0	1	0	0	0	0	1	1	1
MX2	0	0	0	0	1	0	0	0	0	1	1	1
MXRA7	0	0	0	0	1	0	0	0	0	1	1	1
MXRA8	0	0	0	0	1	0	0	0	0	1	1	1
MYBBP1A	0	0	0	0	1	0	0	0	0	1	1	1
MYC	0	0	0	0	1	0	0	0	0	1	1	1
MYCBPAP	0	0	0	0	1	0	0	0	0	1	1	1
MYCL	0	0	0	0	1	0	0	0	0	1	1	1
MYF6	0	0	0	0	1	0	0	0	0	1	1	1
MYH1	0	0	0	0	1	0	0	0	0	1	1	1
MYH14	0	0	0	0	1	0	0	0	0	1	1	1
MYL6B	0	0	0	0	1	0	0	0	0	1	1	1
MYMK	0	0	0	0	1	0	0	0	0	1	1	1
MYO18A	0	0	1	0	0	0	0	0	0	1	1	1
MYO1F	0	0	0	0	1	0	0	0	0	1	1	1
MYO3A	0	0	0	0	1	0	0	0	0	1	1	1
MYO3B	0	0	0	0	1	0	0	0	0	1	1	1
MYO5A	0	0	0	0	1	0	0	0	0	1	1	1
MYOF	0	0	0	0	1	0	0	0	0	1	1	1
MYOM1	0	0	0	0	1	0	0	0	0	1	1	1
MYOM3	0	0	0	0	0	1	0	0	0	1	1	1
MYRF	0	0	0	0	1	0	0	0	0	1	1	1
MYT1	0	0	0	0	1	0	0	0	0	1	1	1
MYZAP	0	0	0	1	0	0	0	0	0	1	1	1
MZB1	0	0	0	0	1	0	0	0	0	1	1	1
N4BP1	1	0	0	0	0	0	0	0	0	1	1	1
N4BP2	0	0	0	0	1	0	0	0	0	1	1	1
NAA11	0	0	0	0	1	0	0	0	0	1	1	1
NAB2	0	0	0	0	1	0	0	0	0	1	1	1
NACA	0	0	0	0	1	0	0	0	0	1	1	1
NACAD	0	0	0	0	0	1	0	0	0	1	1	1
NADK2	0	0	0	0	1	0	0	0	0	1	1	1
NADSYN1	0	0	0	0	1	0	0	0	0	1	1	1
NAGK	0	0	0	0	1	0	0	0	0	1	1	1
NAGLU	0	0	0	0	1	0	0	0	0	1	1	1
NANP	0	0	0	0	1	0	0	0	0	1	1	1
NANS	0	0	0	0	1	0	0	0	0	1	1	1
NASP	0	0	0	0	1	0	0	0	0	1	1	1
NAT10	0	0	0	0	1	0	0	0	0	1	1	1
NAV2	0	0	0	0	1	0	0	0	0	1	1	1
NAXE	0	0	0	0	1	0	0	0	0	1	1	1
NBEAL2	0	0	0	0	1	0	0	0	0	1	1	1
NBPF10	0	0	0	0	1	0	0	0	0	1	1	1
NBPF19	0	0	0	0	1	0	0	0	0	1	1	1
NBPF26	0	0	0	0	1	0	0	0	0	1	1	1
NCAN	0	0	0	0	1	0	0	0	0	1	1	1
NCAPD3	0	0	0	0	1	0	0	0	0	1	1	1
NCAPH2	0	0	0	0	1	0	0	0	0	1	1	1
NCF4	0	0	0	0	1	0	0	0	0	1	1	1
NCKAP1L	0	0	0	0	0	0	0	1	0	1	1	1
NCL	0	0	0	0	1	0	0	0	0	1	1	1
NCOA7	0	0	0	0	1	0	0	0	0	1	1	1
NCOR1	0	0	0	0	1	0	0	0	0	1	1	1
NCR2	0	0	0	0	0	1	0	0	0	1	1	1
NCR3	0	0	0	0	1	0	0	0	0	1	1	1
NDNF	0	0	0	0	1	0	0	0	0	1	1	1
NDST1	0	0	0	0	1	0	0	0	0	1	1	1
NDUFA12	0	0	0	0	1	0	0	0	0	1	1	1
NDUFA13	0	0	0	0	1	0	0	0	0	1	1	1
NDUFV1	0	0	0	0	1	0	0	0	0	1	1	1
NEDD1	0	0	0	0	1	0	0	0	0	1	1	1
NEDD4	0	0	0	0	1	0	0	0	0	1	1	1
NEFM	0	0	0	0	1	0	0	0	0	1	1	1
NEK10	0	0	0	0	0	0	0	1	0	1	1	1
NELFCD	0	0	0	0	1	0	0	0	0	1	1	1
NEU3	0	0	0	0	1	0	0	0	0	1	1	1
NEURL1B	0	0	0	0	1	0	0	0	0	1	1	1
NEUROG3	0	0	0	0	0	0	0	1	0	1	1	1
NFATC2IP	0	0	0	0	1	0	0	0	0	1	1	1
NFE2L1	0	0	0	0	1	0	0	0	0	1	1	1
NFIL3	0	0	0	0	1	0	0	0	0	1	1	1
NFILZ	0	0	0	0	1	0	0	0	0	1	1	1
NFS1	0	0	0	0	1	0	0	0	0	1	1	1
NFYA	0	0	0	0	1	0	0	0	0	1	1	1
NGLY1	0	0	0	0	0	1	0	0	0	1	1	1
NID1	0	0	0	0	1	0	0	0	0	1	1	1
NIFK	0	0	0	0	1	0	0	0	0	1	1	1
NIN	0	0	0	0	1	0	0	0	0	1	1	1
NKPD1	0	0	0	0	1	0	0	0	0	1	1	1
NKX1-1	0	0	0	0	1	0	0	0	0	1	1	1
NLRC3	0	0	0	0	1	0	0	0	0	1	1	1
NLRC5	0	0	0	0	1	0	0	0	0	1	1	1
NLRP3	0	0	0	0	1	0	0	0	0	1	1	1
NLRP6	0	0	0	0	1	0	0	0	0	1	1	1
NME9	0	0	0	0	1	0	0	0	0	1	1	1
NNAT	0	0	0	0	1	0	0	0	0	1	1	1
NOB1	0	0	0	0	1	0	0	0	0	1	1	1
NOBOX	0	0	0	0	1	0	0	0	0	1	1	1
NOC2L	0	0	0	0	1	0	0	0	0	1	1	1
NOCT	0	0	0	0	1	0	0	0	0	1	1	1
NOD1	0	0	0	0	1	0	0	0	0	1	1	1
NOL4	0	0	0	0	1	0	0	0	0	1	1	1
NOL8	0	0	0	1	0	0	0	0	0	1	1	1
NOM1	0	0	0	0	1	0	0	0	0	1	1	1
NOP53	0	0	0	0	1	0	0	0	0	1	1	1
NOP9	0	0	0	1	0	0	0	0	0	1	1	1
NOTCH1	0	0	0	0	1	0	0	0	0	1	1	1
NOTCH2	0	0	0	0	1	0	0	0	0	1	1	1
NOX3	0	0	0	0	1	0	0	0	0	1	1	1
NPAP1	0	0	0	0	1	0	0	0	0	1	1	1
NPBWR2	0	0	0	0	1	0	0	0	0	1	1	1
NPC1	0	0	0	0	1	0	0	0	0	1	1	1
NPEPL1	0	0	0	0	1	0	0	0	0	1	1	1
NPRL3	0	0	0	0	0	0	0	1	0	1	1	1
NPTX2	0	0	0	0	1	0	0	0	0	1	1	1
NR0B1	0	0	0	0	1	0	0	0	0	1	1	1
NR2E3	0	0	0	0	1	0	0	0	0	1	1	1
NR3C1	0	0	0	0	1	0	0	0	0	1	1	1
NRF1	0	0	0	0	1	0	0	0	0	1	1	1
NRG1	0	0	0	0	1	0	0	0	0	1	1	1
NRN1L	0	0	0	0	1	0	0	0	0	1	1	1
NRP2	0	0	0	0	1	0	0	0	0	1	1	1
NRXN3	0	0	0	0	0	1	0	0	0	1	1	1
NSG1	0	0	0	0	1	0	0	0	0	1	1	1
NSG2	0	0	0	0	1	0	0	0	0	1	1	1
NT5C1B	0	0	0	0	1	0	0	0	0	1	1	1
NT5C3B	0	0	0	0	1	0	0	0	0	1	1	1
NTM	0	0	0	0	1	0	0	0	0	1	1	1
NTN1	0	0	0	0	1	0	0	0	0	1	1	1
NTNG2	0	0	0	0	1	0	0	0	0	1	1	1
NTRK3	0	0	0	0	1	0	0	0	0	1	1	1
NTSR2	0	0	0	0	1	0	0	0	0	1	1	1
NUFIP2	0	0	0	0	1	0	0	0	0	1	1	1
NUMBL	0	0	1	0	0	0	0	0	0	1	1	1
NUP160	0	0	0	0	1	0	0	0	0	1	1	1
NUP205	0	0	0	0	1	0	0	0	0	1	1	1
NUP54	0	0	0	0	1	0	0	0	0	1	1	1
NXPE4	0	0	0	0	1	0	0	0	0	1	1	1
NXPH3	0	0	0	0	1	0	0	0	0	1	1	1
OARD1	0	0	0	0	1	0	0	0	0	1	1	1
OBSL1	0	0	0	0	0	1	0	0	0	1	1	1
ODF2L	0	0	0	0	0	1	0	0	0	1	1	1
OGA	0	0	0	0	1	0	0	0	0	1	1	1
OGDH	0	0	0	0	1	0	0	0	0	1	1	1
OGFR	0	0	0	0	1	0	0	0	0	1	1	1
OLFML2A	0	0	0	0	1	0	0	0	0	1	1	1
OLIG1	0	0	0	0	1	0	0	0	0	1	1	1
OOSP1	0	0	0	0	1	0	0	0	0	1	1	1
OPRL1	0	0	0	0	1	0	0	0	0	1	1	1
OR10P1	0	0	0	0	1	0	0	0	0	1	1	1
OR12D1	0	0	0	0	1	0	0	0	0	1	1	1
OR13J1	0	0	0	0	1	0	0	0	0	1	1	1
OR14A2	0	0	0	0	1	0	0	0	0	1	1	1
OR1L3	0	0	0	0	1	0	0	0	0	1	1	1
OR1S2	0	0	0	0	1	0	0	0	0	1	1	1
OR2B3	0	0	0	0	1	0	0	0	0	1	1	1
OR2F2	0	0	0	0	1	0	0	0	0	1	1	1
OR2W3	0	0	0	0	1	0	0	0	0	1	1	1
OR2Z1	0	0	0	0	1	0	0	0	0	1	1	1
OR4C12	0	0	0	0	1	0	0	0	0	1	1	1
OR4C5	0	0	1	0	0	0	0	0	0	1	1	1
OR4D1	0	0	0	0	1	0	0	0	0	1	1	1
OR4F5	0	0	0	0	1	0	0	0	0	1	1	1
OR4K13	0	0	0	0	1	0	0	0	0	1	1	1
OR4K2	0	0	0	0	1	0	0	0	0	1	1	1
OR4N5	0	0	0	0	1	0	0	0	0	1	1	1
OR51A7	0	0	0	0	1	0	0	0	0	1	1	1
OR51B2	0	0	0	0	1	0	0	0	0	1	1	1
OR51I2	0	0	1	0	0	0	0	0	0	1	1	1
OR51S1	0	0	0	0	1	0	0	0	0	1	1	1
OR52A1	0	0	0	0	1	0	0	0	0	1	1	1
OR5B21	0	0	0	0	1	0	0	0	0	1	1	1
OR6C1	0	0	0	0	0	1	0	0	0	1	1	1
OR6X1	0	0	0	0	1	0	0	0	0	1	1	1
OR7A17	0	0	0	0	1	0	0	0	0	1	1	1
OR8B4	0	0	0	0	1	0	0	0	0	1	1	1
OR8D2	0	0	0	0	1	0	0	0	0	1	1	1
OR8K5	0	0	0	0	1	0	0	0	0	1	1	1
OR8S1	0	0	0	0	1	0	0	0	0	1	1	1
ORAI3	0	0	0	0	1	0	0	0	0	1	1	1
ORC5	0	0	0	0	1	0	0	0	0	1	1	1
ORM1	0	0	0	0	1	0	0	0	0	1	1	1
OSBPL1A	0	0	0	0	1	0	0	0	0	1	1	1
OSBPL2	0	0	0	0	1	0	0	0	0	1	1	1
OSMR	0	0	0	0	1	0	0	0	0	1	1	1
OTOA	0	0	0	0	1	0	0	0	0	1	1	1
OTOG	0	0	0	0	1	0	0	0	0	1	1	1
OTOGL	0	0	0	0	1	0	0	0	0	1	1	1
OTOS	0	0	0	0	1	0	0	0	0	1	1	1
OTUD6B	0	0	0	0	1	0	0	0	0	1	1	1
OTUD7B	0	0	0	0	1	0	0	0	0	1	1	1
OTULIN	0	0	0	0	1	0	0	0	0	1	1	1
OVGP1	0	0	0	0	1	0	0	0	0	1	1	1
OVOL3	0	0	0	0	1	0	0	0	0	1	1	1
OXTR	0	0	0	0	1	0	0	0	0	1	1	1
P2RY1	0	0	0	0	1	0	0	0	0	1	1	1
P2RY8	0	0	0	0	1	0	0	0	0	1	1	1
P3H1	0	0	0	0	1	0	0	0	0	1	1	1
PAAF1	0	0	0	0	1	0	0	0	0	1	1	1
PABIR1	0	0	0	0	1	0	0	0	0	1	1	1
PABPC1	0	0	0	0	1	0	0	0	0	1	1	1
PABPC5	0	0	0	0	1	0	0	0	0	1	1	1
PACS1	0	0	0	0	1	0	0	0	0	1	1	1
PACSIN3	0	0	0	0	1	0	0	0	0	1	1	1
PADI6	0	0	0	0	1	0	0	0	0	1	1	1
PAFAH2	0	0	0	0	1	0	0	0	0	1	1	1
PAGE4	0	0	0	0	1	0	0	0	0	1	1	1
PAGR1	0	0	0	0	1	0	0	0	0	1	1	1
PAK2	0	0	0	0	1	0	0	0	0	1	1	1
PAK4	0	0	0	0	1	0	0	0	0	1	1	1
PALB2	0	0	0	0	1	0	0	0	0	1	1	1
PALLD	0	0	0	0	1	0	0	0	0	1	1	1
PANK4	0	0	0	0	1	0	0	0	0	1	1	1
PAPOLG	0	0	0	0	1	0	0	0	0	1	1	1
PAQR4	0	0	0	0	1	0	0	0	0	1	1	1
PAQR8	0	0	0	0	1	0	0	0	0	1	1	1
PARP10	0	0	0	0	1	0	0	0	0	1	1	1
PASK	0	0	0	0	0	1	0	0	0	1	1	1
PATJ	0	0	0	0	1	0	0	0	0	1	1	1
PAWR	0	0	0	0	1	0	0	0	0	1	1	1
PAX6	0	0	0	0	1	0	0	0	0	1	1	1
PBK	0	0	1	0	0	0	0	0	0	1	1	1
PBXIP1	0	0	0	0	1	0	0	0	0	1	1	1
PC	0	0	0	0	1	0	0	0	0	1	1	1
PCARE	0	0	0	1	0	0	0	0	0	1	1	1
PCCB	0	0	0	0	1	0	0	0	0	1	1	1
PCDH10	0	0	0	0	1	0	0	0	0	1	1	1
PCDH15	0	0	0	0	1	0	0	0	0	1	1	1
PCDH8	0	0	0	0	1	0	0	0	0	1	1	1
PCDH9	0	0	0	0	1	0	0	0	0	1	1	1
PCDHA10	0	0	0	0	1	0	0	0	0	1	1	1
PCDHA13	0	0	0	0	1	0	0	0	0	1	1	1
PCDHAC2	0	0	0	0	1	0	0	0	0	1	1	1
PCDHB14	0	0	0	0	1	0	0	0	0	1	1	1
PCDHGA12	0	0	0	0	1	0	0	0	0	1	1	1
PCDHGA2	0	0	0	0	1	0	0	0	0	1	1	1
PCDHGB6	0	0	0	0	1	0	0	0	0	1	1	1
PCED1A	0	0	0	0	0	1	0	0	0	1	1	1
PCK2	0	0	0	0	1	0	0	0	0	1	1	1
PCNX1	0	0	0	0	1	0	0	0	0	1	1	1
PCNX2	0	0	0	0	1	0	0	0	0	1	1	1
PCNX3	0	0	0	0	1	0	0	0	0	1	1	1
PCOLCE2	0	0	0	0	1	0	0	0	0	1	1	1
PCYT2	0	0	0	0	1	0	0	0	0	1	1	1
PDCD1	0	0	0	0	1	0	0	0	0	1	1	1
PDCD2	0	0	0	0	1	0	0	0	0	1	1	1
PDCD7	0	0	0	0	1	0	0	0	0	1	1	1
PDE10A	0	0	0	1	0	0	0	0	0	1	1	1
PDE3B	0	0	0	0	1	0	0	0	0	1	1	1
PDE4C	0	0	0	0	1	0	0	0	0	1	1	1
PDE4D	0	0	0	0	1	0	0	0	0	1	1	1
PDGFRL	0	0	0	0	1	0	0	0	0	1	1	1
PDHX	0	0	0	0	1	0	0	0	0	1	1	1
PDIA2	0	0	0	0	1	0	0	0	0	1	1	1
PDIA4	0	0	0	0	0	1	0	0	0	1	1	1
PDLIM1	0	0	0	0	1	0	0	0	0	1	1	1
PDLIM4	0	0	0	0	1	0	0	0	0	1	1	1
PDXDC1	0	0	0	0	1	0	0	0	0	1	1	1
PDXP	0	0	0	0	1	0	0	0	0	1	1	1
PDZD7	0	0	0	0	1	0	0	0	0	1	1	1
PDZRN3	0	0	0	0	1	0	0	0	0	1	1	1
PEAK3	0	0	0	0	1	0	0	0	0	1	1	1
PER1	0	0	0	0	0	1	0	0	0	1	1	1
PES1	0	0	0	0	1	0	0	0	0	1	1	1
PFDN4	0	0	0	0	1	0	0	0	0	1	1	1
PFKFB3	0	0	0	0	1	0	0	0	0	1	1	1
PGC	0	0	0	0	1	0	0	0	0	1	1	1
PGK2	0	0	0	0	1	0	0	0	0	1	1	1
PGLS	0	0	0	0	1	0	0	0	0	1	1	1
PGPEP1L	0	0	0	0	1	0	0	0	0	1	1	1
PGS1	0	0	0	0	1	0	0	0	0	1	1	1
PHACTR1	0	0	0	0	1	0	0	0	0	1	1	1
PHACTR2	0	0	0	0	1	0	0	0	0	1	1	1
PHAX	0	0	0	0	1	0	0	0	0	1	1	1
PHC2	0	0	0	0	1	0	0	0	0	1	1	1
PHF11	0	0	0	0	0	0	0	1	0	1	1	1
PHF12	0	0	0	0	0	1	0	0	0	1	1	1
PHF19	0	0	0	0	1	0	0	0	0	1	1	1
PHF20	0	0	0	0	1	0	0	0	0	1	1	1
PHF24	0	0	0	0	1	0	0	0	0	1	1	1
PHF7	0	0	0	0	1	0	0	0	0	1	1	1
PHKA2	0	0	0	0	1	0	0	0	0	1	1	1
PHLDA1	0	0	1	0	0	0	0	0	0	1	1	1
PHLDB1	0	0	0	0	0	1	0	0	0	1	1	1
PHRF1	0	0	0	0	1	0	0	0	0	1	1	1
PHTF2	0	0	0	0	1	0	0	0	0	1	1	1
PI4K2B	0	0	0	0	1	0	0	0	0	1	1	1
PICK1	0	0	0	0	1	0	0	0	0	1	1	1
PIK3CA	0	0	0	0	1	0	0	0	0	1	1	1
PINLYP	0	0	0	0	1	0	0	0	0	1	1	1
PIP5KL1	0	0	0	0	1	0	0	0	0	1	1	1
PITPNA	0	0	0	0	1	0	0	0	0	1	1	1
PITRM1	0	0	0	0	0	1	0	0	0	1	1	1
PKD1	0	0	0	0	1	0	0	0	0	1	1	1
PKD1L1	0	0	0	0	1	0	0	0	0	1	1	1
PKD1L2	0	0	0	0	1	0	0	0	0	1	1	1
PKDREJ	0	0	0	0	1	0	0	0	0	1	1	1
PKHD1	0	0	0	0	1	0	0	0	0	1	1	1
PKN3	0	0	0	0	1	0	0	0	0	1	1	1
PKNOX1	0	0	0	0	1	0	0	0	0	1	1	1
PKP1	0	0	0	0	1	0	0	0	0	1	1	1
PLA2G12B	0	0	0	0	1	0	0	0	0	1	1	1
PLA2G15	0	0	0	0	1	0	0	0	0	1	1	1
PLA2G1B	0	0	0	0	1	0	0	0	0	1	1	1
PLA2G2F	0	0	0	0	1	0	0	0	0	1	1	1
PLAT	0	0	0	0	0	0	0	1	0	1	1	1
PLCB2	0	0	0	0	1	0	0	0	0	1	1	1
PLCD1	0	0	0	0	0	0	0	1	0	1	1	1
PLCXD2	0	0	0	0	1	0	0	0	0	1	1	1
PLCZ1	0	0	0	0	1	0	0	0	0	1	1	1
PLD2	0	0	0	0	1	0	0	0	0	1	1	1
PLD4	0	0	0	0	1	0	0	0	0	1	1	1
PLEKHG5	0	0	0	0	1	0	0	0	0	1	1	1
PLEKHH1	0	0	0	0	0	0	0	1	0	1	1	1
PLEKHM1	0	0	0	0	0	0	0	1	0	1	1	1
PLEKHM2	0	0	0	0	0	1	0	0	0	1	1	1
PLEKHN1	0	0	0	0	1	0	0	0	0	1	1	1
PLIN2	0	0	0	0	1	0	0	0	0	1	1	1
PLK3	0	0	0	0	1	0	0	0	0	1	1	1
PLOD1	0	0	0	0	1	0	0	0	0	1	1	1
PLPPR3	0	0	0	0	1	0	0	0	0	1	1	1
PLXNA1	0	0	0	0	1	0	0	0	0	1	1	1
PLXNB1	0	0	0	0	1	0	0	0	0	1	1	1
PLXNB3	0	0	0	0	1	0	0	0	0	1	1	1
PLXND1	0	0	0	0	1	0	0	0	0	1	1	1
PM20D2	0	0	0	0	1	0	0	0	0	1	1	1
PMFBP1	0	0	0	0	1	0	0	0	0	1	1	1
PML	0	0	0	0	1	0	0	0	0	1	1	1
PMP22	0	0	0	0	1	0	0	0	0	1	1	1
PNN	0	0	0	0	1	0	0	0	0	1	1	1
PNPLA3	0	0	0	0	1	0	0	0	0	1	1	1
PNPLA4	0	0	0	0	1	0	0	0	0	1	1	1
PNPLA7	0	0	0	0	1	0	0	0	0	1	1	1
POC1B	0	0	0	0	1	0	0	0	0	1	1	1
PODXL2	0	0	0	0	1	0	0	0	0	1	1	1
POGK	0	0	0	0	1	0	0	0	0	1	1	1
POGZ	0	0	0	0	1	0	0	0	0	1	1	1
